Date,Average Price,Volume
09-06-1982,5.236111283302307,66600
10-06-1982,5.25,89550
11-06-1982,5.409722328186035,185400
14-06-1982,5.368055582046509,89550
15-06-1982,5.388888716697693,90450
16-06-1982,5.361111044883728,63900
17-06-1982,5.347222447395325,77850
18-06-1982,5.3125,36000
21-06-1982,5.222222208976746,65250
22-06-1982,5.243055582046509,126000
23-06-1982,5.236111044883728,124200
24-06-1982,5.104166746139526,120150
25-06-1982,4.972222208976746,112950
28-06-1982,4.972222208976746,115200
29-06-1982,4.965277671813965,90900
30-06-1982,5.076388716697693,414450
01-07-1982,5.013888835906982,219600
02-07-1982,4.986111283302307,47700
06-07-1982,4.868055701255798,295200
07-07-1982,4.687500238418579,405000
08-07-1982,4.583333492279053,851400
09-07-1982,4.743055820465088,148950
12-07-1982,4.583333492279053,390150
13-07-1982,4.6388890743255615,639450
14-07-1982,4.597222089767456,166950
15-07-1982,4.666666865348816,440550
16-07-1982,4.652777671813965,221850
19-07-1982,4.645833492279053,121050
20-07-1982,4.645833253860474,220050
21-07-1982,4.666666626930237,247950
22-07-1982,4.659722447395325,163350
23-07-1982,4.6249998807907104,324450
26-07-1982,4.583333373069763,155250
27-07-1982,4.625,391950
28-07-1982,4.6249998807907104,55350
29-07-1982,4.604166507720947,190350
30-07-1982,4.631944417953491,79200
02-08-1982,4.729166507720947,210150
03-08-1982,4.715277791023254,294750
04-08-1982,4.694444179534912,49050
05-08-1982,4.673611283302307,184950
06-08-1982,4.701388716697693,206100
09-08-1982,4.833333373069763,39150
10-08-1982,4.770833373069763,40500
11-08-1982,4.902777791023254,41850
12-08-1982,4.8749998807907104,775350
13-08-1982,4.784722089767456,353250
16-08-1982,4.902777791023254,122850
17-08-1982,5.069444298744202,569250
18-08-1982,5.1527780294418335,819000
19-08-1982,5.152777791023254,717750
20-08-1982,5.243055462837219,274950
23-08-1982,5.409722328186035,242100
24-08-1982,5.319444537162781,415800
25-08-1982,5.3749998807907104,59850
26-08-1982,5.409722089767456,268650
27-08-1982,5.305555701255798,219150
30-08-1982,5.243055462837219,202500
31-08-1982,5.298611164093018,118350
01-09-1982,5.208333253860474,389250
02-09-1982,5.152777791023254,138150
03-09-1982,5.166666507720947,500400
07-09-1982,5.041666746139526,373050
08-09-1982,5.111111164093018,177300
09-09-1982,5.138888835906982,1032750
10-09-1982,5.055555701255798,172800
13-09-1982,5.0,123300
14-09-1982,5.291666746139526,260550
15-09-1982,5.506944298744202,424800
16-09-1982,5.777777910232544,641700
17-09-1982,5.708333253860474,333900
20-09-1982,5.638888716697693,266850
21-09-1982,5.7500001192092896,744750
22-09-1982,5.7847219705581665,166950
23-09-1982,5.7499998807907104,91350
24-09-1982,5.6875,129150
27-09-1982,5.722222447395325,69750
28-09-1982,5.895833253860474,436500
29-09-1982,5.902777552604675,470250
30-09-1982,5.972222089767456,224100
01-10-1982,5.930555462837219,252450
04-10-1982,5.916666626930237,354600
05-10-1982,6.111111044883728,564300
06-10-1982,6.298611402511597,832950
07-10-1982,6.562500238418579,506250
08-10-1982,6.472222089767456,204300
11-10-1982,6.7083330154418945,433800
12-10-1982,6.694444417953491,337950
13-10-1982,6.6388890743255615,472500
14-10-1982,6.430555582046509,292050
15-10-1982,6.458333492279053,637200
18-10-1982,6.534722089767456,1075500
19-10-1982,6.638888835906982,406350
20-10-1982,6.8263890743255615,1080000
21-10-1982,6.972221851348877,440550
22-10-1982,7.020833253860474,257850
25-10-1982,6.791666507720947,145350
26-10-1982,6.666666746139526,730350
27-10-1982,6.94444465637207,601200
28-10-1982,6.875,274050
29-10-1982,6.791666507720947,187200
01-11-1982,6.909722328186035,410400
02-11-1982,7.041666746139526,560700
03-11-1982,7.222222089767456,352800
04-11-1982,7.388888835906982,542700
05-11-1982,7.347222566604614,216450
08-11-1982,7.333333253860474,124650
09-11-1982,7.381944179534912,157050
10-11-1982,7.486111402511597,190800
11-11-1982,7.541666269302368,192150
12-11-1982,7.666666507720947,106650
15-11-1982,7.791666746139526,300150
16-11-1982,7.590277910232544,293400
17-11-1982,7.520833253860474,286200
18-11-1982,7.520833492279053,291600
19-11-1982,7.534722328186035,283500
22-11-1982,7.395833253860474,172800
23-11-1982,7.270833492279053,170550
24-11-1982,7.201388835906982,381600
26-11-1982,7.083333253860474,139950
29-11-1982,7.076388597488403,234000
30-11-1982,7.027777671813965,232200
01-12-1982,7.166666746139526,1036350
02-12-1982,7.2638890743255615,235350
03-12-1982,7.270833492279053,117900
06-12-1982,7.340277671813965,347850
07-12-1982,7.347222089767456,229500
08-12-1982,7.215278148651123,215100
09-12-1982,7.0138890743255615,141300
10-12-1982,6.930555820465088,282150
13-12-1982,6.881944179534912,315000
14-12-1982,6.861111402511597,791550
15-12-1982,6.659722328186035,227250
16-12-1982,6.645833730697632,765000
17-12-1982,6.8125,243000
20-12-1982,6.9166669845581055,352800
21-12-1982,6.805555820465088,66600
22-12-1982,6.784722328186035,162900
23-12-1982,6.868055582046509,60750
27-12-1982,6.909721851348877,151650
28-12-1982,7.0,186750
29-12-1982,7.006944417953491,135450
30-12-1982,7.027777433395386,274950
31-12-1982,6.819444417953491,100800
03-01-1983,6.666666269302368,150300
04-01-1983,6.687499761581421,337050
05-01-1983,6.597221851348877,270000
06-01-1983,6.7638890743255615,195300
07-01-1983,6.736111164093018,420750
10-01-1983,6.812499523162842,444150
11-01-1983,6.888888835906982,355050
12-01-1983,6.9236109256744385,352350
13-01-1983,7.020833253860474,460350
14-01-1983,7.0833330154418945,388800
17-01-1983,6.909722328186035,390150
18-01-1983,6.9375,313200
19-01-1983,6.8263890743255615,739800
20-01-1983,6.965277671813965,411750
21-01-1983,7.0138890743255615,328050
24-01-1983,6.861111164093018,275400
25-01-1983,6.923611164093018,178200
26-01-1983,6.888888597488403,174150
27-01-1983,6.993055820465088,269100
28-01-1983,7.0138890743255615,202500
31-01-1983,7.152777910232544,343800
01-02-1983,7.361111164093018,486450
02-02-1983,7.506944417953491,445950
03-02-1983,7.5625,319950
04-02-1983,7.527777671813965,642150
07-02-1983,7.5625,197550
08-02-1983,7.458333253860474,135900
09-02-1983,7.333333492279053,216450
10-02-1983,7.249999761581421,168750
11-02-1983,7.305555582046509,491850
14-02-1983,7.354166746139526,221400
15-02-1983,7.527777671813965,748350
16-02-1983,7.534722328186035,530100
17-02-1983,7.4375,963000
18-02-1983,7.437499523162842,430650
22-02-1983,7.201388835906982,406350
23-02-1983,7.152777671813965,216900
24-02-1983,7.340277910232544,666450
25-02-1983,7.381944417953491,505350
28-02-1983,7.395833492279053,92700
01-03-1983,7.479166507720947,253350
02-03-1983,7.4861109256744385,184950
03-03-1983,7.708333492279053,466650
04-03-1983,8.076388835906982,479250
07-03-1983,8.277777910232544,196200
08-03-1983,8.11805534362793,446400
09-03-1983,8.013888835906982,300600
10-03-1983,7.999999761581421,95400
11-03-1983,7.902777910232544,162900
14-03-1983,7.840278148651123,175500
15-03-1983,7.923611402511597,371700
16-03-1983,7.979166746139526,592200
17-03-1983,7.965277671813965,237150
18-03-1983,7.909722328186035,1075050
